commit;file;commits;linesAdded;linesDeleted;authors;minorAuthors;majorAuthors;authorOwnership;bugs;refactorings
c1c4a01ea5066c25d32094c73f672a50aef9bf5b;core/src/main/java/org/apache/abdera/filter/ListParseFilter.java;2;35;0;1;0;1;1.0;1;0
c1c4a01ea5066c25d32094c73f672a50aef9bf5b;core/src/main/java/org/apache/abdera/util/filter/AbstractListParseFilter.java;3;79;1;1;0;1;1.0;1;0
5819c0e22d048c76618e67a14b2e0e3f0d3554c9;core/src/main/java/org/apache/abdera/util/filter/WhiteListParseFilter.java;3;6;4;1;0;1;1.0;1;2
5819c0e22d048c76618e67a14b2e0e3f0d3554c9;core/src/main/java/org/apache/abdera/util/filter/BlackListParseFilter.java;2;3;3;1;0;1;1.0;1;2
5819c0e22d048c76618e67a14b2e0e3f0d3554c9;core/src/main/java/org/apache/abdera/util/filter/CompoundParseFilter.java;4;3;24;1;0;1;1.0;2;2
5819c0e22d048c76618e67a14b2e0e3f0d3554c9;core/src/main/java/org/apache/abdera/filter/ParseFilter.java;5;98;34;2;0;2;0.8;2;1
ea44e216d7e1f9f1dc8327d97ed5671fe146174e;core/src/main/java/org/apache/abdera/util/MimeTypeParseException.java;0;0;0;0;0;0;0.0;0;0
ea44e216d7e1f9f1dc8327d97ed5671fe146174e;core/src/main/java/org/apache/abdera/util/filter/NonOpParseFilter.java;1;33;0;1;0;1;1.0;1;0
ea44e216d7e1f9f1dc8327d97ed5671fe146174e;core/src/main/java/org/apache/abdera/util/filter/AbstractParseFilter.java;2;67;1;1;0;1;1.0;1;0
5b9de6102d7ccfa3b929c476f2c863604a9642ea;core/src/main/java/org/apache/abdera/util/filter/SafeContentWhiteListParseFilter.java;4;7;6;1;0;1;1.0;2;3
b63d6fc1275e8353e42cf878be196029c1149cde;client/src/main/java/org/apache/abdera/protocol/client/util/MultipartRelatedRequestEntity.java;0;0;0;0;0;0;0.0;0;0
1c028041912a25753e790c832feec8bc7de6cd99;core/src/main/java/org/apache/abdera/util/AbstractNamedWriter.java;4;53;1;1;0;1;1.0;1;0
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;server/src/main/java/org/apache/abdera/protocol/server/impl/SingletonProviderManager.java;0;0;0;0;0;0;0.0;0;0
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;spring/src/main/java/org/apache/abdera/spring/NamespaceHandler.java;0;0;0;0;0;0;0.0;0;0
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;spring/src/test/java/org/apache/abdera/spring/TestProvider.java;0;0;0;0;0;0;0.0;0;0
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;spring/src/main/java/org/apache/abdera/spring/RegexTargetResolverFactoryBean.java;0;0;0;0;0;0;0.0;0;0
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;spring/src/main/java/org/apache/abdera/spring/RegexTargetResolverDefinitionParser.java;0;0;0;0;0;0;0.0;0;0
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;parser/src/main/java/org/apache/abdera/parser/stax/FOMCategories.java;9;228;9;1;0;1;1.0;3;0
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;core/src/main/java/org/apache/abdera/model/Categories.java;9;130;6;1;0;1;1.0;3;0
1dc287c97badb377503f46ab4301a3525b49da46;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractEntityCollectionAdapter.java;13;18;36;2;0;2;0.6153846153846154;6;7
cc2dba21385c2d80a5908773f868de3933d6c102;server/src/main/java/org/apache/abdera/protocol/server/impl/RouteManager.java;17;251;14;3;0;3;0.47058823529411764;6;2
72b622897cd53b6b07583de19c021d34863a06ef;server/src/main/java/org/apache/abdera/protocol/server/multipart/AbstractMultipartCollectionAdapter.java;3;231;0;1;0;1;1.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaCopyright.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/test/java/org/apache/abdera/test/ext/opensearch/TestSuite.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/thread/ThreadConstants.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/test/java/org/apache/abdera/test/ext/license/LicenseTest.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/test/java/org/apache/abdera/test/ext/sharing/TestSuite.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/Related.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/SharingExtensionFactory.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/Unpublished.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/Sharing.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaCredit.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/AcceptSelector.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaPlayer.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaGroup.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Coordinates.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/thread/InReplyTo.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/thread/ThreadExtensionFactory.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaRestriction.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/test/java/org/apache/abdera/test/ext/bidi/BidiTest.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/history/FeedPagingHelper.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/History.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaRating.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaTitle.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaDescription.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/main/java/org/apache/abdera/ext/opensearch/Query.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Point.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaAdult.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/test/java/org/apache/abdera/test/ext/history/FeedPagingTest.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/thread/ThreadHelper.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaCategory.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaText.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Box.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Polygon.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/Sync.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/license/LicenseHelper.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaHash.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/SharingHelper.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaThumbnail.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/FeaturesExtensionFactory.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaExtensionFactory.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaConstants.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/Feature.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/Conflicts.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Coordinate.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/XPathSelector.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Line.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaContent.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/gdata/src/main/java/org/apache/abdera/ext/gdata/GoogleLoginAuthCredentials.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/AbstractSelector.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/test/java/org/apache/abdera/test/ext/media/TestSuite.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Multiple.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/main/java/org/apache/abdera/ext/opensearch/OpenSearchConstants.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/Selector.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/thread/Total.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/main/java/org/apache/abdera/ext/opensearch/OpenSearchExtensionFactory.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaKeywords.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/main/java/org/apache/abdera/ext/opensearch/IntegerElement.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/FeatureSelector.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/test/java/org/apache/abdera/test/ext/opensearch/OpenSearchTest.java;0;0;0;0;0;0;0.0;0;1
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/gdata/src/main/java/org/apache/abdera/ext/gdata/GoogleLoginAuthScheme.java;0;0;0;0;0;0;0.0;0;1
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/json/src/main/java/org/apache/abdera/ext/json/JSONWriter.java;0;0;0;0;0;0;0.0;0;1
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/test/java/org/apache/abdera/test/ext/sharing/SharingTest.java;0;0;0;0;0;0;0.0;0;1
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Position.java;0;0;0;0;0;0;0.0;0;1
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/test/java/org/apache/abdera/test/ext/media/MediaTest.java;0;0;0;0;0;0;0.0;0;1
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/test/java/org/apache/abdera/test/ext/thread/ThreadTest.java;0;0;0;0;0;0;0.0;0;1
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/wsse/src/main/java/org/apache/abdera/ext/wsse/WSSEAuthScheme.java;0;0;0;0;0;0;0.0;0;1
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/test/java/org/apache/abdera/test/ext/main/TestSuite.java;0;0;0;0;0;0;0.0;0;1
9e23e83e3634d9767e8916d4f49ec6814b22f424;server/src/main/java/org/apache/abdera/protocol/server/util/ServerUtils.java;2;7;1;1;0;1;1.0;1;1
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssCategory.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssChannel.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssCloud.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssConstants.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssContent.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssDateTime.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssEnclosure.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssExtensionFactory.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssFeed.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssGenerator.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssGuid.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssImage.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssItem.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssLink.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssPerson.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssSkipDays.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssSkipHours.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssSource.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssText.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssTextInput.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/main/java/org/apache/abdera/ext/rss/RssUriElement.java;0;0;0;0;0;0;0.0;0;0
f37f320d131b77221fe78b5e93a1cfa4a1aa4d5b;extensions/rss/src/test/java/org/apache/abdera/test/ext/rss/RssTest.java;0;0;0;0;0;0;0.0;0;0
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Bidi.java;0;0;0;0;0;0;0.0;0;0
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Paging.java;0;0;0;0;0;0;0.0;0;0
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Sharing.java;0;0;0;0;0;0;0.0;0;0
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Features.java;0;0;0;0;0;0;0.0;0;0
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Geo.java;0;0;0;0;0;0;0.0;0;0
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Thread.java;0;0;0;0;0;0;0.0;0;0
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/License.java;0;0;0;0;0;0;0.0;0;0
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Json.java;0;0;0;0;0;0;0.0;0;0
7fddd5e43c1276ff4482ce0cc6b539ae71233963;client/src/main/java/org/apache/abdera/protocol/client/ClientResponse.java;5;11;23;1;0;1;1.0;0;1
bfc8b17c6b2abf47c9238541e7511ede1302a96c;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheDisposition.java;1;1;1;1;0;1;1.0;0;0
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/util/SimpleSSLProtocolSocketFactory.java;1;1;1;1;0;1;1.0;0;1
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/InMemoryCache.java;3;8;3;1;0;1;1.0;0;1
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/util/MethodHelper.java;5;17;7;1;0;1;1.0;1;1
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/util/DataSourceRequestEntity.java;2;2;2;1;0;1;1.0;0;1
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheKey.java;1;1;1;1;0;1;1.0;0;1
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/InMemoryCachedResponse.java;2;1;2;1;0;1;1.0;0;1
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/util/BaseRequestEntity.java;3;3;31;1;0;1;1.0;1;1
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheBase.java;2;7;1;1;0;1;1.0;0;1
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/Cache.java;1;1;1;1;0;1;1.0;0;1
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheException.java;1;1;1;1;0;1;1.0;0;1
7e55350de98e33d92fc691389ed96b5f010e4e31;client/src/main/java/org/apache/abdera/protocol/client/cache/lru/LRUCacheFactory.java;2;4;4;1;0;1;1.0;0;1
baaf239d077595913f0408a40e90967042d5edd8;core/src/main/java/org/apache/abdera/util/MimeTypeHelper.java;18;187;6;2;0;2;0.9444444444444444;5;1
98bdba15547905a83cabd070823bf7c3b639c799;examples/src/main/java/org/apache/abdera/examples/appclient/SSLExample.java;0;0;0;0;0;0;0.0;0;0
02bc81770bb46dc64916054521d3bbbebd8be596;examples/src/main/java/org/apache/abdera/examples/appserver/SimpleTargetResolver.java;7;47;15;1;0;1;1.0;3;0
aa1573960c037eada7549fd3b28a638ad315ae12;server/src/main/java/org/apache/abdera/protocol/server/servlet/HttpResponseServletAdapter.java;0;0;0;0;0;0;0.0;0;0
aa1573960c037eada7549fd3b28a638ad315ae12;server/src/main/java/org/apache/abdera/protocol/server/HttpResponse.java;0;0;0;0;0;0;0.0;0;0
950c0bff05f371039247538f2a04dede60c0ca55;security/src/test/java/org/apache/abdera/test/security/TestSuite.java;4;36;1;1;0;1;1.0;0;0
950c0bff05f371039247538f2a04dede60c0ca55;security/src/test/java/org/apache/abdera/test/security/EncryptionTest.java;1;93;0;1;0;1;1.0;0;0
950c0bff05f371039247538f2a04dede60c0ca55;security/src/test/java/org/apache/abdera/test/security/DigitalSignatureTest.java;4;116;2;1;0;1;1.0;1;0
4100a2e465180a0b25423e5b13f55a687ca08ce6;security/src/main/java/org/apache/abdera/security/xmlsec/XmlSignature.java;13;232;24;1;0;1;1.0;5;1
5de0330c17ce1187066b411a095ec69dfb8435a4;parser/src/test/java/org/apache/abdera/test/parser/ServiceDocumentTest.java;0;0;0;0;0;0;0.0;0;0
6812bd2e0b915662565813402924617e77d6cad4;server/src/main/java/org/apache/abdera/protocol/server/context/SimpleResponseContext.java;1;1;1;1;0;1;1.0;0;1
6b647530209f9db66faac32bceacc4b09f5b450c;dependencies/i18n/src/main/java/org/apache/abdera/i18n/text/io/CompressionUtil.java;0;0;0;0;0;0;0.0;0;0
41b5785050f349c1c0c0ce1dedb9358ca905104b;core/src/main/java/org/apache/abdera/util/AbstractNamedParser.java;2;52;0;1;0;1;1.0;0;0
6e31d5b27c4dbc340fe1b3be085a22aff55723ad;core/src/main/java/org/apache/abdera/util/AbderaConfiguration.java;20;297;22;2;0;2;0.95;7;4
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/annotation/Direction.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/ConventionConversionContext.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/annotation/ContentType.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/FeedConverter.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/annotation/Term.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/LinkConverter.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/PersonConverter.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/GeneratorConverter.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/annotation/Href.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/ContentConverter.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/annotation/TextType.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/BaseConverter.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/StringConverter.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/EntryConverter.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/impl/CategoryConverter.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/annotation/Name.java;0;0;0;0;0;0;0.0;0;0
f9613881257382ff76e3c42a3ef501b6420f9127;extensions/converters/src/main/java/org/apache/abdera/converter/DefaultConventions.java;0;0;0;0;0;0;0.0;0;0
